filename,predicted_class,label,class_0_prob,class_1_prob,class_2_prob,var_x,var_y,var_z,linearity,planarity,anisotropy,ex,ey,ez,bbox_maxmin,bbox_midmin,axis_bending,num_boundaries,genus,is_hollow
BedSet_11_31.obj,0,0,0.9909,0.009,0.0001,0.9931,0.0063,0.0006,0.0069,0.0006,1603.7023,0.0204,0.0072,0.2726,38.0952,2.8571,0.0004,0.0,0.0,0.0
BedSet_11_32.obj,0,0,0.9909,0.009,0.0001,0.9931,0.0063,0.0006,0.0069,0.0006,1603.7023,0.0204,0.0072,0.2726,38.0952,2.8571,0.0004,0.0,0.0,0.0
BedSet_11_33.obj,0,0,0.9909,0.009,0.0001,0.9931,0.0063,0.0006,0.0069,0.0006,1603.7023,0.0204,0.0072,0.2726,38.0952,2.8571,0.0004,0.0,0.0,0.0
BedSet_11_34.obj,0,0,0.9912,0.0087,0.0001,0.9937,0.0057,0.0006,0.0063,0.0006,1529.4872,0.0204,0.0072,0.2726,38.0952,2.8571,0.0393,0.0,0.0,0.0
BedSet_11_35.obj,0,0,0.9909,0.009,0.0001,0.9931,0.0063,0.0006,0.0069,0.0006,1603.7023,0.0204,0.0072,0.2726,38.0952,2.8571,0.0002,0.0,0.0,0.0
BedSet_11_36.obj,0,0,0.9909,0.009,0.0001,0.9931,0.0063,0.0006,0.0069,0.0006,1603.7023,0.0204,0.0072,0.2726,38.0952,2.8571,0.0001,0.0,0.0,0.0
BedSet_11_37.obj,0,0,0.9909,0.009,0.0001,0.9931,0.0063,0.0006,0.0069,0.0006,1603.7023,0.0204,0.0072,0.2726,38.0952,2.8571,0.0002,0.0,0.0,0.0
BedSet_11_38.obj,0,0,0.9909,0.009,0.0001,0.9931,0.0063,0.0006,0.0069,0.0006,1603.7023,0.0204,0.0072,0.2726,38.0952,2.8571,0.0001,0.0,0.0,0.0
BedSet_11_39.obj,0,0,0.9909,0.009,0.0001,0.9931,0.0063,0.0006,0.0069,0.0006,1603.7023,0.0204,0.0072,0.2726,38.0952,2.8571,0.0002,0.0,0.0,0.0
BedSet_11_40.obj,0,0,0.9909,0.009,0.0001,0.9931,0.0063,0.0006,0.0069,0.0006,1603.7023,0.0204,0.0072,0.2726,38.0952,2.8571,0.0007,0.0,0.0,0.0
BedSet_11_41.obj,0,0,0.9909,0.009,0.0001,0.9931,0.0063,0.0006,0.0069,0.0006,1603.7023,0.0204,0.0072,0.2726,38.0952,2.8571,0.0002,0.0,0.0,0.0
BedSet_11_42.obj,0,0,0.9909,0.009,0.0001,0.9931,0.0063,0.0006,0.0069,0.0006,1603.7023,0.0204,0.0072,0.2726,38.0952,2.8571,0.0009,0.0,0.0,0.0
BedSet_11_43.obj,0,0,0.9909,0.009,0.0001,0.9931,0.0063,0.0006,0.0069,0.0006,1603.7023,0.0204,0.0072,0.2726,38.0952,2.8571,0.0004,0.0,0.0,0.0
BedSet_11_44.obj,0,0,0.9955,0.0044,0.0001,0.9996,0.0002,0.0002,0.0004,0.0002,6251.2104,0.0042,0.2202,0.0039,55.9021,1.0695,0.0,0.0,0.0,0.0
BedSet_11_45.obj,0,0,0.9955,0.0044,0.0001,0.9996,0.0002,0.0002,0.0004,0.0002,6351.7373,0.0042,0.222,0.0039,56.3625,1.07,0.0,0.0,0.0,0.0
BedSet_11_46.obj,0,0,0.9955,0.0044,0.0001,0.9996,0.0002,0.0002,0.0004,0.0002,5703.5552,0.0042,0.2103,0.0039,53.4249,1.0704,0.0,0.0,0.0,0.0
BedSet_11_47.obj,0,0,0.9955,0.0044,0.0001,0.9996,0.0002,0.0002,0.0004,0.0002,5757.7334,0.0042,0.2074,0.0039,52.6645,1.07,0.0,0.0,0.0,0.0
BedSet_11_48.obj,0,0,0.9955,0.0044,0.0001,0.9996,0.0002,0.0002,0.0004,0.0002,6157.792,0.0042,0.2185,0.0039,55.4953,1.07,0.0,0.0,0.0,0.0
BedSet_11_49.obj,0,0,0.9821,0.0179,0.0,0.9993,0.0004,0.0003,0.0007,0.0003,3345.6331,0.6863,0.0136,0.0134,51.266,1.0183,0.6044,0.0,0.0,0.0
BedSet_11_50.obj,0,0,0.991,0.0089,0.0001,0.9941,0.0058,0.0001,0.0059,0.0001,11885.2656,0.0068,0.0443,0.5453,79.9992,6.5,0.0,0.0,0.0,0.0
BedSet_11_51.obj,1,1,0.0662,0.887,0.0468,0.754,0.2448,0.0012,0.246,0.0012,610.0447,0.0206,0.363,0.2849,17.5857,13.8031,0.0354,0.0,0.0,0.0
BedSet_11_52.obj,0,0,0.991,0.0089,0.0001,0.9941,0.0058,0.0001,0.0059,0.0001,11885.1602,0.0068,0.0443,0.5453,79.9996,6.5,0.0,0.0,0.0,0.0
BedSet_11_53.obj,1,1,0.0914,0.8859,0.0227,0.5445,0.4466,0.0089,0.4555,0.0089,61.1477,0.0124,0.001,0.0112,12.0904,10.9699,0.0003,0.0,0.0,0.0
BedSet_12_01.obj,0,0,0.9954,0.0046,0.0001,0.9997,0.0003,0.0001,0.0003,0.0001,15583.8682,0.7912,0.0063,0.0127,124.8403,2.0064,0.0,0.0,0.0,0.0
BedSet_12_02.obj,0,0,0.9948,0.0051,0.0001,0.9974,0.0018,0.0008,0.0026,0.0008,1322.3362,0.8039,0.0221,0.0342,36.3641,1.5454,0.0,0.0,0.0,0.0
BedSet_12_03.obj,0,0,0.9936,0.0063,0.0001,0.9952,0.0037,0.0011,0.0048,0.0011,946.7828,0.8039,0.0492,0.0261,30.7699,1.8847,0.0,0.0,0.0,0.0
BedSet_12_04.obj,0,0,0.9949,0.005,0.0001,0.9982,0.0014,0.0004,0.0018,0.0004,2816.011,0.0127,0.0063,0.3363,53.0682,2.0064,0.0,0.0,0.0,0.0
BedSet_12_05.obj,0,0,0.995,0.0049,0.0001,0.9985,0.0012,0.0003,0.0015,0.0003,3257.9827,0.0127,0.0063,0.3617,57.081,2.0063,0.0,0.0,0.0,0.0
BedSet_12_06.obj,0,0,0.9954,0.0046,0.0001,0.9997,0.0003,0.0001,0.0003,0.0001,15583.8682,0.7912,0.0063,0.0127,124.8403,2.0064,0.0,0.0,0.0,0.0
BedSet_12_07.obj,0,0,0.9948,0.0051,0.0001,0.9974,0.0018,0.0008,0.0026,0.0008,1322.3362,0.8039,0.0221,0.0342,36.3641,1.5454,0.0,0.0,0.0,0.0
BedSet_12_08.obj,0,0,0.9936,0.0063,0.0001,0.9952,0.0037,0.0011,0.0048,0.0011,946.7828,0.8039,0.0492,0.0261,30.7699,1.8847,0.0,0.0,0.0,0.0
BedSet_12_09.obj,1,1,0.0956,0.8678,0.0366,0.6577,0.3406,0.0017,0.3423,0.0017,378.4952,0.0221,0.3095,0.4301,19.455,14.0004,0.0,0.0,0.0,0.0
BedSet_12_10.obj,1,1,0.0633,0.9264,0.0103,0.9249,0.0727,0.0024,0.0751,0.0024,378.4738,0.0221,0.1206,0.4301,19.4545,5.4545,0.0,0.0,0.0,0.0
BedSet_12_11.obj,1,1,0.0301,0.9606,0.0093,0.8329,0.1624,0.0047,0.1671,0.0047,177.3962,0.8039,0.0729,0.3617,11.0318,4.9643,0.4617,0.0,0.0,0.0
BedSet_13_01.obj,0,0,0.9948,0.0051,0.0001,0.9974,0.0018,0.0008,0.0026,0.0008,1322.3336,0.7298,0.0201,0.031,36.364,1.5454,0.0,0.0,0.0,0.0
BedSet_13_02.obj,0,0,0.9936,0.0063,0.0001,0.9952,0.0037,0.0011,0.0048,0.0011,946.7823,0.7298,0.0447,0.0237,30.7699,1.8847,0.0,0.0,0.0,0.0
BedSet_13_03.obj,0,0,0.9948,0.0051,0.0001,0.9974,0.0018,0.0008,0.0026,0.0008,1322.3336,0.7298,0.0201,0.031,36.364,1.5454,0.0,0.0,0.0,0.0
BedSet_13_04.obj,0,0,0.9936,0.0063,0.0001,0.9952,0.0037,0.0011,0.0048,0.0011,946.7823,0.7298,0.0447,0.0237,30.7699,1.8847,0.0,0.0,0.0,0.0
BedSet_13_05.obj,1,1,0.046,0.9083,0.0457,0.8053,0.1937,0.001,0.1947,0.001,814.8764,0.0201,0.281,0.5729,28.5461,14.0004,0.0,0.0,0.0,0.0
BedSet_13_06.obj,0,0,0.7456,0.2518,0.0026,0.9636,0.0352,0.0012,0.0364,0.0012,814.8329,0.0201,0.1095,0.5729,28.5454,5.4545,0.0,0.0,0.0,0.0
BedSet_13_07.obj,1,1,0.0653,0.9215,0.0132,0.6768,0.3193,0.0038,0.3232,0.0038,177.4069,0.7298,0.0662,0.5109,11.0318,7.7222,0.4107,0.0,0.0,0.0
BedSet_14_01.obj,0,0,0.9948,0.0051,0.0001,0.9974,0.0018,0.0008,0.0026,0.0008,1322.3319,0.6994,0.0192,0.0297,36.364,1.5454,0.0,0.0,0.0,0.0
BedSet_14_02.obj,0,0,0.9936,0.0063,0.0001,0.9952,0.0037,0.0011,0.0048,0.0011,946.7789,0.6994,0.0428,0.0227,30.7699,1.8847,0.0,0.0,0.0,0.0
BedSet_14_03.obj,0,0,0.9948,0.0051,0.0001,0.9974,0.0018,0.0008,0.0026,0.0008,1322.3319,0.6994,0.0192,0.0297,36.364,1.5454,0.0,0.0,0.0,0.0
BedSet_14_04.obj,0,0,0.9936,0.0063,0.0001,0.9952,0.0037,0.0011,0.0048,0.0011,946.7789,0.6994,0.0428,0.0227,30.7699,1.8847,0.0,0.0,0.0,0.0
BedSet_14_05.obj,1,1,0.0371,0.9246,0.0383,0.8402,0.159,0.0008,0.1598,0.0008,1035.6157,0.0192,0.2693,0.6189,32.1811,13.9997,0.0,0.0,0.0,0.0
BedSet_14_06.obj,0,0,0.8787,0.12,0.0013,0.9712,0.0279,0.0009,0.0288,0.0009,1035.6638,0.0192,0.1049,0.6189,32.1819,5.4545,0.0,0.0,0.0,0.0
BedSet_14_07.obj,1,1,0.0851,0.9022,0.0127,0.6166,0.3799,0.0035,0.3834,0.0035,177.4187,0.6994,0.0634,0.5595,11.0318,8.8254,0.365,0.0,0.0,0.0
BedSet_15_01.obj,0,0,0.9948,0.0051,0.0001,0.9974,0.0018,0.0008,0.0026,0.0008,1322.3317,0.6694,0.0184,0.0285,36.364,1.5455,0.0,0.0,0.0,0.0
BedSet_15_02.obj,0,0,0.9936,0.0063,0.0001,0.9952,0.0037,0.0011,0.0048,0.0011,946.7085,0.6694,0.041,0.0218,30.7687,1.8846,0.0,0.0,0.0,0.0
BedSet_15_03.obj,0,0,0.9948,0.0051,0.0001,0.9974,0.0018,0.0008,0.0026,0.0008,1322.3317,0.6694,0.0184,0.0285,36.364,1.5455,0.0,0.0,0.0,0.0
BedSet_15_04.obj,0,0,0.9936,0.0063,0.0001,0.9952,0.0037,0.0011,0.0048,0.0011,946.7085,0.6694,0.041,0.0218,30.7687,1.8846,0.0,0.0,0.0,0.0
BedSet_15_05.obj,1,1,0.0335,0.9387,0.0279,0.8669,0.1324,0.0007,0.1331,0.0007,1282.9958,0.0184,0.2577,0.6594,35.8191,14.0004,0.0,0.0,0.0,0.0
BedSet_15_06.obj,0,0,0.933,0.0663,0.0007,0.9766,0.0226,0.0008,0.0234,0.0008,1282.9213,0.0184,0.1004,0.6594,35.818,5.4545,0.0,0.0,0.0,0.0
BedSet_15_07.obj,1,1,0.0733,0.9203,0.0064,0.5601,0.4367,0.0031,0.4399,0.0031,178.3571,0.6694,0.0607,0.6025,11.0318,9.9286,0.4845,0.0,0.0,0.0
BedSet_16_01.obj,0,0,0.9814,0.0185,0.0,0.9989,0.0007,0.0004,0.0011,0.0004,2242.9592,0.7297,0.02,0.016,45.5022,1.2501,0.5811,0.0,0.0,0.0
BedSet_16_02.obj,0,0,0.9814,0.0185,0.0,0.9989,0.0007,0.0004,0.0011,0.0004,2242.7214,0.7297,0.02,0.016,45.4998,1.25,0.5811,0.0,0.0,0.0
BedSet_16_03.obj,0,0,0.9287,0.0705,0.0007,0.9771,0.0227,0.0001,0.0229,0.0001,6781.9033,0.008,0.0878,0.5613,70.0032,10.9502,0.0017,0.0,0.0,0.0
BedSet_16_04.obj,1,1,0.054,0.9025,0.0435,0.7815,0.2185,0.0,0.2185,0.0,96921.3516,0.3753,0.0012,0.2125,312.0288,176.6609,0.0,0.0,0.0,0.0
BedSet_16_05.obj,1,1,0.054,0.9025,0.0435,0.7815,0.2185,0.0,0.2185,0.0,96920.5,0.3753,0.0012,0.2125,312.0275,176.6616,0.0,0.0,0.0,0.0
BedSet_16_06.obj,1,1,0.054,0.9025,0.0435,0.7815,0.2185,0.0,0.2185,0.0,96920.5,0.3753,0.0012,0.2125,312.0275,176.6609,0.0,0.0,0.0,0.0
BedSet_16_07.obj,1,1,0.054,0.9025,0.0435,0.7815,0.2185,0.0,0.2185,0.0,96921.3516,0.3753,0.0012,0.2125,312.0288,176.6616,0.0,0.0,0.0,0.0
BedSet_16_08.obj,0,0,0.9679,0.032,0.0001,0.9948,0.0052,0.0001,0.0052,0.0001,17279.168,0.3753,0.0381,0.004,93.6156,9.5005,0.5003,0.0,0.0,0.0
BedSet_16_09.obj,0,0,0.9679,0.032,0.0001,0.9948,0.0052,0.0001,0.0052,0.0001,17278.3086,0.3753,0.0381,0.004,93.6151,9.5005,0.5002,0.0,0.0,0.0
BedSet_16_10.obj,0,0,0.9861,0.0139,0.0,0.9948,0.0052,0.0001,0.0052,0.0001,17279.0137,0.3753,0.0381,0.004,93.6151,9.5005,0.9758,0.0,0.0,0.0
BedSet_16_11.obj,0,0,0.9737,0.0262,0.0,0.9948,0.0052,0.0001,0.0052,0.0001,17278.4668,0.3753,0.0381,0.004,93.6155,9.5005,0.7049,0.0,0.0,0.0
BedSet_16_12.obj,0,0,0.9628,0.0368,0.0004,0.9825,0.0173,0.0002,0.0175,0.0002,5100.0601,0.004,0.0401,0.2125,53.0021,10.0004,0.0009,0.0,0.0,0.0
BedSet_16_13.obj,0,0,0.9598,0.0398,0.0004,0.9819,0.0179,0.0002,0.0181,0.0002,5101.9878,0.004,0.0401,0.2125,53.0022,10.0004,0.0003,0.0,0.0,0.0
BedSet_16_14.obj,0,0,0.9627,0.0368,0.0004,0.9825,0.0173,0.0002,0.0175,0.0002,5098.2612,0.004,0.0401,0.2125,52.9913,9.9983,0.0001,0.0,0.0,0.0
BedSet_16_15.obj,0,0,0.9598,0.0397,0.0004,0.9819,0.0179,0.0002,0.0181,0.0002,5101.6353,0.004,0.0401,0.2125,53.0024,10.0004,0.001,0.0,0.0,0.0
BedSet_16_16.obj,0,0,0.9628,0.0368,0.0004,0.9825,0.0173,0.0002,0.0175,0.0002,5098.2241,0.004,0.0401,0.2125,52.9911,9.9983,0.0022,0.0,0.0,0.0
BedSet_16_17.obj,0,0,0.9598,0.0398,0.0004,0.9819,0.0179,0.0002,0.0181,0.0002,5101.5996,0.004,0.0401,0.2125,53.0022,10.0004,0.0007,0.0,0.0,0.0
BedSet_16_18.obj,0,0,0.9627,0.0368,0.0004,0.9825,0.0173,0.0002,0.0175,0.0002,5100.0972,0.004,0.0401,0.2125,53.0023,10.0004,0.0001,0.0,0.0,0.0
BedSet_16_19.obj,0,0,0.9598,0.0398,0.0004,0.9819,0.0179,0.0002,0.0181,0.0002,5102.0234,0.004,0.0401,0.2125,53.0024,10.0004,0.0008,0.0,0.0,0.0
BedSet_16_20.obj,0,0,0.9951,0.0049,0.0001,0.9975,0.0015,0.0009,0.0025,0.0009,1075.5957,0.016,0.02,0.5132,31.9981,1.2499,0.0,0.0,0.0,0.0
BedSet_16_21.obj,0,0,0.9803,0.0197,0.0001,0.9975,0.0015,0.0009,0.0025,0.0009,1075.7078,0.016,0.02,0.5132,31.9998,1.25,0.4927,0.0,0.0,0.0
BedSet_16_22.obj,0,0,0.9285,0.0707,0.0007,0.9771,0.0227,0.0001,0.0229,0.0001,6794.7437,0.008,0.0878,0.5613,69.9959,10.9491,0.0023,0.0,0.0,0.0
BedSet_16_23.obj,0,0,0.9763,0.0237,0.0001,0.9974,0.0025,0.0001,0.0026,0.0001,11080.457,0.8082,0.008,0.0401,100.7941,4.9997,0.4763,0.0,0.0,0.0
BedSet_16_24.obj,0,0,0.9911,0.0088,0.0001,0.9941,0.0057,0.0001,0.0059,0.0001,7355.6914,0.0403,0.008,0.4891,61.0028,5.0239,0.0,0.0,0.0,0.0
BedSet_16_25.obj,0,0,0.9911,0.0088,0.0001,0.9941,0.0057,0.0001,0.0059,0.0001,7355.6763,0.0403,0.008,0.4891,61.0028,5.0238,0.0009,0.0,0.0,0.0
BedSet_16_26.obj,0,0,0.9771,0.0229,0.0001,0.9979,0.0021,0.0001,0.0021,0.0001,15514.1797,0.8082,0.008,0.0401,100.8046,5.0003,0.4788,0.0,0.0,0.0
BedSet_16_27.obj,0,0,0.9763,0.0237,0.0001,0.9974,0.0025,0.0001,0.0026,0.0001,11080.457,0.8082,0.008,0.0401,100.7941,4.9998,0.4763,0.0,0.0,0.0
BedSet_16_28.obj,1,1,0.0915,0.8842,0.0243,0.6717,0.3238,0.0045,0.3283,0.0045,148.0098,0.8064,0.0692,0.5619,11.6609,8.1248,0.2739,0.0,0.0,0.0
BedSet_16_29.obj,0,0,0.9937,0.0063,0.0001,0.997,0.0029,0.0001,0.003,0.0001,12330.4648,0.0261,0.006,0.4891,81.3314,4.3331,0.0002,0.0,0.0,0.0
BedSet_16_30.obj,0,0,0.9937,0.0063,0.0001,0.997,0.0029,0.0001,0.003,0.0001,12330.4648,0.0261,0.006,0.4891,81.3314,4.3332,0.0002,0.0,0.0,0.0
BedSet_16_31.obj,0,0,0.9937,0.0063,0.0001,0.997,0.0029,0.0001,0.003,0.0001,12330.4648,0.0261,0.006,0.4891,81.3314,4.3334,0.0002,0.0,0.0,0.0
BedSet_16_32.obj,0,0,0.977,0.023,0.0001,0.9979,0.0021,0.0001,0.0021,0.0001,16370.0908,0.8082,0.008,0.0401,100.7942,4.9997,0.4756,0.0,0.0,0.0
BedSet_16_33.obj,0,0,0.9937,0.0063,0.0001,0.997,0.0029,0.0001,0.003,0.0001,12330.4648,0.0261,0.006,0.4891,81.3314,4.3331,0.0002,0.0,0.0,0.0
BedSet_16_34.obj,0,0,0.9937,0.0063,0.0001,0.997,0.0029,0.0001,0.003,0.0001,12330.4648,0.0261,0.006,0.4891,81.3314,4.3332,0.0002,0.0,0.0,0.0
BedSet_16_35.obj,0,0,0.9937,0.0063,0.0001,0.997,0.0029,0.0001,0.003,0.0001,12330.4648,0.0261,0.006,0.4891,81.3314,4.3331,0.0002,0.0,0.0,0.0
BedSet_16_36.obj,0,0,0.9937,0.0063,0.0001,0.997,0.0029,0.0001,0.003,0.0001,12330.4648,0.0261,0.006,0.4891,81.3314,4.3332,0.0002,0.0,0.0,0.0
BedSet_16_37.obj,0,0,0.9937,0.0063,0.0001,0.997,0.0029,0.0001,0.003,0.0001,12330.4648,0.0261,0.006,0.4891,81.3314,4.3334,0.0002,0.0,0.0,0.0
BedSet_16_38.obj,0,0,0.9937,0.0063,0.0001,0.997,0.0029,0.0001,0.003,0.0001,12330.4648,0.0261,0.006,0.4891,81.3314,4.3331,0.0002,0.0,0.0,0.0
BedSet_16_39.obj,0,0,0.9937,0.0063,0.0001,0.997,0.0029,0.0001,0.003,0.0001,12330.4648,0.0261,0.006,0.4891,81.3314,4.3334,0.0002,0.0,0.0,0.0
BedSet_16_40.obj,0,0,0.9937,0.0063,0.0001,0.997,0.0029,0.0001,0.003,0.0001,12330.4648,0.0261,0.006,0.4891,81.3314,4.3332,0.0002,0.0,0.0,0.0
BedSet_16_41.obj,0,0,0.9937,0.0063,0.0001,0.997,0.0029,0.0001,0.003,0.0001,12330.4648,0.0261,0.006,0.4891,81.3314,4.3332,0.0002,0.0,0.0,0.0
BedSet_16_42.obj,0,0,0.9937,0.0063,0.0001,0.997,0.0029,0.0001,0.003,0.0001,12330.4648,0.0261,0.006,0.4891,81.3314,4.3331,0.0002,0.0,0.0,0.0
BedSet_16_43.obj,0,1,0.7002,0.2971,0.0028,0.9627,0.0366,0.0006,0.0373,0.0006,1542.1987,0.008,0.0738,0.5452,68.0031,9.2001,0.0083,0.0,0.0,0.0
BedSet_16_44.obj,2,2,0.0076,0.0144,0.978,0.7092,0.1773,0.1135,0.2908,0.1135,6.2498,0.0401,0.02,0.016,2.5,1.25,0.0877,0.0,0.0,0.0
BedSet_16_45.obj,0,0,0.9819,0.018,0.0,0.9991,0.0007,0.0002,0.0009,0.0002,4008.0166,0.7938,0.0241,0.012,65.9985,1.9999,0.6298,0.0,0.0,0.0
BedSet_16_46.obj,0,0,0.9783,0.0217,0.0001,0.9983,0.0016,0.0001,0.0017,0.0001,12394.8125,0.8082,0.008,0.0321,100.7941,3.9997,0.4868,0.0,0.0,0.0
BedSet_16_47.obj,0,0,0.9937,0.0063,0.0001,0.997,0.0029,0.0001,0.003,0.0001,12330.4648,0.0261,0.006,0.4891,81.3314,4.3332,0.0002,0.0,0.0,0.0
BedSet_16_48.obj,1,1,0.3647,0.634,0.0013,0.9545,0.0438,0.0017,0.0455,0.0017,565.6671,0.3953,0.0694,0.008,49.2971,8.6494,0.5205,0.0,0.0,0.0
BedSet_16_49.obj,1,1,0.3638,0.6349,0.0013,0.9545,0.0438,0.0017,0.0455,0.0017,565.6671,0.3953,0.0694,0.008,49.2971,8.6494,0.5175,0.0,0.0,0.0
BedSet_16_50.obj,1,1,0.3644,0.6344,0.0013,0.9545,0.0438,0.0017,0.0455,0.0017,565.6665,0.3953,0.0694,0.008,49.2971,8.6494,0.5195,0.0,0.0,0.0
BedSet_16_51.obj,1,1,0.3634,0.6353,0.0013,0.9545,0.0438,0.0017,0.0455,0.0017,565.6665,0.3953,0.0694,0.008,49.2971,8.6494,0.5155,0.0,0.0,0.0
BedSet_17_01.obj,0,0,0.9939,0.0061,0.0001,0.9974,0.0025,0.0001,0.0026,0.0001,15313.3604,0.7592,0.0061,0.0383,123.7524,6.2501,0.0,0.0,0.0,0.0
BedSet_17_02.obj,0,0,0.9918,0.0081,0.0001,0.9952,0.0048,0.0,0.0048,0.0,20186.7383,0.0378,0.0038,0.5445,142.0958,9.8536,0.0,0.0,0.0,0.0
BedSet_17_03.obj,0,0,0.9939,0.0061,0.0001,0.9974,0.0025,0.0001,0.0026,0.0001,15313.3604,0.7592,0.0061,0.0383,123.7524,6.2501,0.0,0.0,0.0,0.0
BedSet_17_04.obj,0,0,0.9572,0.0423,0.0005,0.9815,0.0184,0.0001,0.0185,0.0001,9999.5059,0.0061,0.084,0.6135,100.0018,13.6874,0.0,0.0,0.0,0.0
BedSet_17_05.obj,0,0,0.9943,0.0056,0.0001,0.9979,0.002,0.0001,0.0021,0.0001,9960.418,0.7653,0.0077,0.0345,99.8046,4.5002,0.0,0.0,0.0,0.0
BedSet_17_06.obj,0,0,0.9932,0.0067,0.0001,0.997,0.003,0.0,0.003,0.0,35606.0977,0.0316,0.0031,0.579,188.7286,10.3079,0.0,0.0,0.0,0.0
BedSet_17_07.obj,0,0,0.9624,0.0372,0.0004,0.9824,0.0174,0.0002,0.0176,0.0002,6400.1987,0.0077,0.0817,0.6135,80.0034,10.6502,0.0,0.0,0.0,0.0
BedSet_17_08.obj,1,1,0.0369,0.952,0.0111,0.8213,0.1787,0.0,0.1787,0.0,121126.0625,0.3589,0.0012,0.2032,312.028,176.6619,0.3414,0.0,0.0,0.0
BedSet_17_09.obj,0,0,0.9804,0.0195,0.0,0.9973,0.0027,0.0001,0.0027,0.0001,19244.9746,0.3589,0.0353,0.0038,93.615,9.2004,0.7281,0.0,0.0,0.0
BedSet_17_10.obj,0,0,0.9686,0.0311,0.0004,0.9839,0.0159,0.0002,0.0161,0.0002,5642.728,0.0038,0.0383,0.2032,53.0026,10.0004,0.0,0.0,0.0,0.0
BedSet_17_11.obj,0,0,0.9686,0.0311,0.0004,0.9839,0.0159,0.0002,0.0161,0.0002,5642.6724,0.0038,0.0383,0.2032,53.0023,10.0003,0.0,0.0,0.0,0.0
BedSet_17_12.obj,1,1,0.0367,0.9524,0.011,0.8213,0.1787,0.0,0.1787,0.0,121126.0625,0.3589,0.0012,0.2032,312.028,176.6619,0.3446,0.0,0.0,0.0
BedSet_17_13.obj,0,0,0.9804,0.0195,0.0,0.9973,0.0027,0.0001,0.0027,0.0001,19244.9746,0.3589,0.0353,0.0038,93.615,9.2004,0.728,0.0,0.0,0.0
BedSet_17_14.obj,0,0,0.9686,0.0311,0.0004,0.9839,0.0159,0.0002,0.0161,0.0002,5642.728,0.0038,0.0383,0.2032,53.0026,10.0004,0.0,0.0,0.0,0.0
BedSet_17_15.obj,0,0,0.9686,0.0311,0.0004,0.9839,0.0159,0.0002,0.0161,0.0002,5642.7515,0.0038,0.0383,0.2032,53.0027,10.0004,0.0,0.0,0.0,0.0
BedSet_17_16.obj,1,1,0.0369,0.952,0.0111,0.8213,0.1787,0.0,0.1787,0.0,121126.0625,0.3589,0.0012,0.2032,312.028,176.6619,0.3414,0.0,0.0,0.0
BedSet_17_17.obj,0,0,0.9804,0.0195,0.0,0.9973,0.0027,0.0001,0.0027,0.0001,19244.9746,0.3589,0.0353,0.0038,93.615,9.2004,0.7281,0.0,0.0,0.0
BedSet_17_18.obj,0,0,0.9686,0.0311,0.0004,0.9839,0.0159,0.0002,0.0161,0.0002,5642.7275,0.0038,0.0383,0.2032,53.0026,10.0004,0.0,0.0,0.0,0.0
BedSet_17_19.obj,0,0,0.9686,0.0311,0.0004,0.9839,0.0159,0.0002,0.0161,0.0002,5642.6714,0.0038,0.0383,0.2032,53.0023,10.0003,0.0,0.0,0.0,0.0
BedSet_17_20.obj,1,1,0.0367,0.9524,0.011,0.8213,0.1787,0.0,0.1787,0.0,121126.0625,0.3589,0.0012,0.2032,312.028,176.6619,0.3446,0.0,0.0,0.0
BedSet_17_21.obj,0,0,0.9804,0.0195,0.0,0.9973,0.0027,0.0001,0.0027,0.0001,19244.9746,0.3589,0.0353,0.0038,93.615,9.2004,0.728,0.0,0.0,0.0
BedSet_17_22.obj,0,0,0.9686,0.0311,0.0004,0.9839,0.0159,0.0002,0.0161,0.0002,5642.7275,0.0038,0.0383,0.2032,53.0026,10.0004,0.0,0.0,0.0,0.0
BedSet_17_23.obj,0,0,0.9686,0.0311,0.0004,0.9839,0.0159,0.0002,0.0161,0.0002,5642.751,0.0038,0.0383,0.2032,53.0027,10.0004,0.0,0.0,0.0,0.0
BedSet_17_24.obj,0,0,0.9952,0.0047,0.0001,0.9982,0.0012,0.0007,0.0018,0.0007,1441.0332,0.0153,0.0192,0.5675,36.9998,1.25,0.0,0.0,0.0,0.0
BedSet_17_25.obj,0,0,0.9952,0.0047,0.0001,0.9982,0.0012,0.0007,0.0018,0.0007,1441.0332,0.0153,0.0192,0.5675,36.9998,1.25,0.0001,0.0,0.0,0.0
BedSet_17_26.obj,0,0,0.9814,0.0185,0.0,0.9989,0.0007,0.0004,0.0011,0.0004,2242.7202,0.6978,0.0192,0.0153,45.4998,1.25,0.5811,0.0,0.0,0.0
BedSet_17_27.obj,0,0,0.9814,0.0185,0.0,0.9989,0.0007,0.0004,0.0011,0.0004,2242.7202,0.6978,0.0192,0.0153,45.4998,1.25,0.5811,0.0,0.0,0.0
BedSet_17_28.obj,1,1,0.3633,0.6354,0.0013,0.9545,0.0438,0.0017,0.0455,0.0017,565.7826,0.378,0.0663,0.0077,49.3022,8.6503,0.5156,0.0,0.0,0.0
BedSet_17_29.obj,1,1,0.0641,0.9282,0.0077,0.6079,0.388,0.0041,0.3921,0.0041,147.9663,0.7676,0.0661,0.6141,11.6052,9.2842,0.4952,0.0,0.0,0.0
BedSet_17_30.obj,0,0,0.9942,0.0058,0.0001,0.9978,0.0021,0.0001,0.0022,0.0001,16743.0879,0.0249,0.0058,0.5445,94.6644,4.3332,0.0001,0.0,0.0,0.0
